,yaw_position,pitch2_moto_tmp,int_tmp,environment_tmp
24,0.0007481773889252974,-0.01698320989442481,-0.021602430070071565,0.0006696302185935366
25,-0.0005807328498451669,-0.017163346022229797,-0.025708466774250233,-0.0018758430817822636
26,-0.0012600576060700364,-0.017368225353171396,-0.02920245298296019,-0.0037369893310952307
27,-0.0012378291593986013,-0.017575614071261292,-0.03192151019141945,-0.004741985266250609
28,-0.0005150785627694998,-0.017744144459904687,-0.033728222785771186,-0.004742123688620592
29,0.0008498389223430269,-0.017832924960898056,-0.03453085227815898,-0.003647304845754859
30,0.0027395499991810235,-0.017815309064682983,-0.03430358097047785,-0.0014576367193782774
31,0.0049817274566565095,-0.017686942230509817,-0.0330995187677639,0.0017196246170923524
32,0.007360295031704989,-0.017462841607767787,-0.031050672465658943,0.005673251347556182
33,0.009636426109037866,-0.01717089950562012,-0.02835434483984775,0.010109014553977766
34,0.011574568321293444,-0.016841810574944827,-0.025248112502730166,0.014685432839442805
35,0.012970051179191061,-0.016503350079833168,-0.021978169333463207,0.019055434555738313
36,0.013674293830728296,-0.016175307729330735,-0.018766239531395945,0.02291043071761567
37,0.01361187411492984,-0.015870143426420125,-0.015779878043280765,0.026017748567838797
38,0.012788277130516806,-0.015594238905224822,-0.013110965722395687,0.028249214400573014
39,0.01128699962406951,-0.015349268402524707,-0.010767483892489507,0.029593385128015903
40,0.00925647422883577,-0.015133509549585922,-0.008682063356188069,0.030148367050486874
41,0.006889010116290228,-0.014942498457138575,-0.006737877578249646,0.030096443049993662
42,0.004395458486689263,-0.014769505870171784,-0.004805869662507484,0.02966339413034165
43,0.0019785628636926345,-0.014606907334657748,-0.0027836551955630617,0.029072510012089756
44,-0.0001897281092031744,-0.014449758752310804,-0.000624674323965152,0.02850363804977296
45,-0.0019849981252480775,-0.014299968081423753,0.001650303242984985,0.028066342572383177
46,-0.0033391167144346534,-0.014170467222418437,0.003961973888510578,0.027792296751916717
47,-0.004240078655515511,-0.014085509863601686,0.006197218270510396,0.02764791653260186
48,-0.004725100749108674,-0.014077274160863906,0.008241646258922486,0.027562372643263
49,-0.004867577912447629,-0.01417608807503934,0.010010724145483985,0.02746246007477729
50,-0.004762933337698033,-0.014400953084914625,0.0114708843636811,0.027304708351353082
51,-0.004513428027341254,-0.014750306628902421,0.01264651013803833,0.027095106213972917
52,-0.004216254968374272,-0.015198089586324737,0.013611500930512777,0.026892494279640716
53,-0.003953966802386494,-0.015697443257148058,0.01446852788879846,0.026793641036964175
54,-0.003787434388565075,-0.016187863362201016,0.015321594682161876,0.02690678591924886
55,-0.0037514150425354553,-0.016607181799936588,0.01624900114404723,0.027319973639528733
56,-0.0038531600916330844,-0.016902475127788863,0.01728344849823596,0.02807425185740013
57,-0.004074765169509609,-0.017038051869966542,0.018404375437053477,0.029148276981046828
58,-0.004380193759641049,-0.017002485488983754,0.01954398420131609,0.03045882193393673
59,-0.004726603748716168,-0.01681278561353372,0.020604588341503333,0.031875103917929234
60,-0.005078013935167575,-0.016518747373512332,0.021481481822789028,0.033242441658425825
61,-0.00541756627138798,-0.01620116084605705,0.022084579210419564,0.0344066603061354
62,-0.005754765951960339,-0.015966682211152494,0.02235365953368837,0.035234358466802285
63,-0.006123581986141907,-0.01593489652518809,0.02226553421402447,0.035626452189170224
64,-0.006572171059632093,-0.016217453219041222,0.0218336837683214,0.03552379007095317
65,-0.0071446347912448305,-0.01689487750551444,0.02110374430852424,0.034908920534367546
66,-0.007861235196645555,-0.01799445550690948,0.020145865326982898,0.03380420664855616
67,-0.00870310807985053,-0.0194753326853766,0.01904600966727113,0.03226788508787454
68,-0.009606543236348186,-0.021227501517709357,0.017894714990714072,0.03038691362011181
69,-0.010468876991394704,-0.023086168631529458,0.01677291113043769,0.028266183251652838
70,-0.011164688198825684,-0.024859772818372372,0.015736407154481158,0.026014795205706875
71,-0.011567931098057038,-0.026367660194585585,0.01480196273706233,0.023730433950278615
72,-0.011573105673762185,-0.027471799706033306,0.013940718566404664,0.0214870895130337
73,-0.011112682137918717,-0.02809860453175017,0.01308300175068386,0.019327368714683227
74,-0.010167000503985002,-0.028242275666069405,0.012135065041101123,0.017262691620925655
75,-0.008768209997266407,-0.027952706807736094,0.011002608046101175,0.015280963654904112
76,-0.006997038382383469,-0.027311704955235938,0.00961555918302795,0.013357206711140227
77,-0.004973824933091453,-0.026408672179545456,0.007945802134213892,0.011465957648760877
78,-0.002843902133384646,-0.02532081455035684,0.006014205254219973,0.009590361197362757
79,-0.0007588935763067073,-0.024102408003632614,0.0038861951379654536,0.007728301232433996
80,0.0011429791272705714,-0.02278449220349532,0.0016579790595718513,0.0058946501466839996
81,0.0027526266541202937,-0.0213808801666745,-0.0005612104278251151,0.004120541516069373
82,0.003999621704094736,-0.01989923278034267,-0.002666913717787517,0.0024506258350128762
83,0.004853324748823162,-0.018351000456416244,-0.00457379880854708,0.0009374323939913831
84,0.005317577756623892,-0.016759696822264747,-0.006224743761852197,-0.00036550870724656737
85,0.005422705533804084,-0.015164406444417189,-0.0075947410009146454,-0.001412528467508667
86,0.005217281245182448,-0.013619124017684725,-0.008690160749254772,-0.0021734977442942616
87,0.004761337763207196,-0.012187330141689712,-0.009543715824167576,-0.0026398665392739357
88,0.004122894721268977,-0.010934486678619737,-0.010206708733383363,-0.002826939803020137
89,0.0033736104272709677,-0.009919942061451081,-0.010740053419229373,-0.002772442161214042
90,0.002586062068102135,-0.009189259442631936,-0.011206059302284105,-0.0025318392515121524
91,0.0018297607405901029,-0.008769291178829408,-0.011662415065584825,-0.0021720690537076343
92,0.00116709508826901,-0.008665997885884513,-0.012159507271385789,-0.0017642221136254799
93,0.0006498912458016148,-0.008864711690546034,-0.012740093005177644,-0.0013767351561861235
94,0.00031683849588637347,-0.009332185270387372,-0.013440741234962417,-0.0010700137657897735
95,0.00019265036396026725,-0.01002119862793549,-0.014292217379528016,-0.0008907492805425299
96,0.0002874919317134017,-0.010873608114013278,-0.01531861668571749,-0.0008689013834112524
97,0.0005982864226055096,-0.011825709724291422,-0.01653401562913076,-0.0010139936738036565
98,0.001110761158054585,-0.012811325653271144,-0.017937863519087355,-0.0013142743615155855
99,0.001801876119663759,-0.01376446150263222,-0.019510465350179473,-0.0017363514550364778
100,0.0026427423990748045,-0.01462266760609543,-0.02120991399948899,-0.0022281423104522774
101,0.0036014736836634254,-0.015329199509253488,-0.02297259571968674,-0.0027238177468542485
102,0.0046463650913459165,-0.015835769490045615,-0.024717053939138117,-0.003149640059690151
103,0.00574730068230106,-0.016106072823057316,-0.02635147652421227,-0.003432493920167007
104,0.0068772591206054945,-0.016119319580395586,-0.027783325600590575,-0.003507373860566959
105,0.008011954175633829,-0.015872585769677983,-0.02892950403374625,-0.0033260607204854964
106,0.009128779089448424,-0.015383777451385972,-0.029725052394313556,-0.0028635371647238173
107,0.01020500938473956,-0.014690205474915397,-0.030129065818553402,-0.0021228484084965388
108,0.01121556908458593,-0.013847363081655795,-0.030127208942915873,-0.0011370767911058899
109,0.012132379647177283,-0.012923317199534212,-0.02973052716810018,3.257719856342156e-05
110,0.012923717667488122,-0.011992346990860492,-0.028971652371108325,0.0013032228611276064
111,0.01355532622968958,-0.01112681120061354,-0.02789881506885275,0.002579076079023898
112,0.01399276615968098,-0.01038979943015772,-0.02656975610123455,0.0037632335901040537
113,0.014204401157922264,-0.009826590287780879,-0.025045900656151837,0.004768859636926762
114,0.014164422235649565,-0.00946044813613689,-0.023388285558476968,0.005527582681491464
115,0.013856617249262237,-0.00929036240776071,-0.021655777756458827,0.005994615925760546
116,0.013277495086431834,-0.009292029902306598,-0.01990559914992207,0.006148343082221841
117,0.012439028211341796,-0.009423025175552158,-0.01819537595319068,0.005987135362968715
118,0.011371045167665572,-0.009630365951172837,-0.016585769396971067,0.005523477059455301
119,0.010122256899299131,-0.009859281259902875,-0.01514191364000092,0.00477977206762803
120,0.008759301844473322,-0.010062531896867344,-0.013932454166366487,0.0037856913266255676
121,0.007363734350052109,-0.010207433063940452,-0.013025203626097076,0.0025788044167406876
122,0.0060265179732544305,-0.0102798204641531,-0.012479285914582638,0.0012071653398492005
123,0.004841064076457902,-0.010283311214271507,-0.012335727609284974,-0.00026808625129891295
124,0.003894798516897058,-0.010236862570094374,-0.012607795439859737,-0.0017718632092358494
125,0.003261399487096084,-0.010166538738023867,-0.01327427043752935,-0.0032179252312518752
126,0.0029940771513157216,-0.01010020869024153,-0.014278089742889272,-0.004516004120729597
127,0.003120999495106025,-0.010058395647889462,-0.015530638052811518,-0.0055821623822585875
128,0.0036436931181327847,-0.010050882633263036,-0.01692203262235409,-0.006350513802200863
129,0.004537784236199882,-0.010074065835306456,-0.018334616373266555,-0.006783176335138988
130,0.005757055569975689,-0.010112679538319291,-0.019657083836065042,-0.006876390356168605
131,0.007238461588250644,-0.010143664382360917,-0.02079622182849239,-0.00666087193106242
132,0.008909000015589863,-0.010142086970185815,-0.021684234779627942,-0.006196272457752297
133,0.010691709307748265,-0.010088236971782294,-0.022281218481442183,-0.005561708059073259
134,0.012510333286224418,-0.009972580810381437,-0.022573614126070896,-0.004843867547758285
135,0.014292734147856256,-0.009799186311562735,-0.022570184114114655,-0.004125491166549117
136,0.015972210488109817,-0.00958633192056002,-0.022297103620578407,-0.003476002429703487
137,0.017487450820937778,-0.009362727770827917,-0.021793685471813706,-0.002945595126444031
138,0.018783034660904196,-0.009162858404975438,-0.021108732890163073,-0.0025634032594292755
139,0.01980975625224446,-0.009020267340704713,-0.020297670493675285,-0.002338849860582526
140,0.020525728145964872,-0.008961676975212995,-0.01941969556495196,-0.0022645732917983136
141,0.02089896659117324,-0.009002173843627226,-0.01853490245775985,-0.0023204753791919303
142,0.020909851106215405,-0.009143968792398205,-0.01770079035529956,-0.0024777272633193653
143,0.02055324062977454,-0.009376421448886063,-0.01696872335431604,-0.0027017499679491686
144,0.01984050093559081,-0.009679845242602347,-0.01638070746093151,-0.002954502197085776
145,0.0187992276410755,-0.010028505044014757,-0.015966687220784842,-0.003196603691806632
146,0.017472276068364267,-0.010395767931754563,-0.015743269213086636,-0.003390224714669668
147,0.015914393048005737,-0.010757006336171271,-0.01571361190882689,-0.0035024503243351046
148,0.014188650637483757,-0.011092076042306553,-0.015869027878194136,-0.003509396817283711
149,0.012361015201456382,-0.011386532949635542,-0.01619187066104036,-0.003400960106923673
150,0.010496075715306474,-0.011631078974133735,-0.016658863969505028,-0.0031830225473259977
151,0.00865207806554813,-0.011821746688968182,-0.01724488954097375,-0.0028787878789051646
152,0.006878422916501925,-0.011957426047211728,-0.01792565532808693,-0.0025261533284490767
153,0.005214335898981681,-0.0120404089957451,-0.018679010820852687,-0.002172811931893337
154,0.0036892706344223702,-0.012073975737069476,-0.019484579382612444,-0.0018692608992446902
155,0.002324514850647774,-0.012063191373544946,-0.02032217774403622,-0.0016614960039283283
156,0.0011355783905589445,-0.012014108907021148,-0.021169566238983722,-0.0015855218220368478
157,0.00013377673064401963,-0.01193515307913906,-0.022001044742653436,-0.0016644058314053967
158,-0.0006734348537623114,-0.011835923739163645,-0.02278762664818751,-0.0019086268208265422
159,-0.0012823626628735152,-0.011728285112562409,-0.023499609131981763,-0.0023194378944045024
160,-0.0016939585281900982,-0.01162400693120258,-0.0241111953736593,-0.002892411394279981
161,-0.001913921940100316,-0.0115338766412304,-0.0246061394276246,-0.0036207990439839355
162,-0.0019510599323406819,-0.011463267150519152,-0.02498309875339355,-0.00449395503723235
163,-0.0018146688449581228,-0.011409217331529997,-0.02525896657853466,-0.005493631072121655
164,-0.001511418477865456,-0.011358050520393514,-0.025469296981150413,-0.006587683813113254
165,-0.001045228156590916,-0.011284033434209917,-0.025664745763915225,-0.007723792026753398
166,-0.0004185721248832208,-0.011152555317407442,-0.02590483386281084,-0.008828917681199991
167,0.0003619313829089088,-0.010925006289573935,-0.02624933769321111,-0.009814469470445814
168,0.0012786543470302836,-0.010568181252251674,-0.02674927668176022,-0.010589128330202646
169,0.002297734462374912,-0.010064554151033689,-0.027438683608598607,-0.011076702165687402
170,0.003364914765055793,-0.009420705631743354,-0.028329051634158497,-0.0112341509575975
171,0.004407406028137495,-0.008671671361443645,-0.02940752338796973,-0.011064810867006225
172,0.005337734317136356,-0.007879058725779098,-0.03064003516764688,-0.010622310615106323
173,0.006060750804940174,-0.0071226504432457816,-0.031978884601612606,-0.010004201808382407
174,0.006481596691111091,-0.006484929691514596,-0.03337356717133927,-0.009337295128803685
175,0.006514823171897777,-0.006036062881368043,-0.03478137957540256,-0.008759599811116014
176,0.006095111858867075,-0.005817785733482794,-0.03617492027624997,-0.008401975960855207
177,0.0051884064560897,-0.00583357838330123,-0.03754343600759055,-0.008372888923525001
178,0.0038031849265083295,-0.006046285938018259,-0.03888699506176568,-0.008746579277270128
179,0.001998665242366582,-0.006382674872409844,-0.04020550713779644,-0.009555570649310619
180,-0.00011408776389987274,-0.006744637497249961,-0.04148539169224544,-0.010785707161266506
181,-0.0023787505517599006,-0.007024346016010652,-0.042688709751406595,-0.01237571974974322
182,-0.004610337031851208,-0.007120155469617528,-0.043748247136445956,-0.014219671621035324
183,-0.006617788920826595,-0.006950459200158132,-0.04456937520464771,-0.016173069834215903
184,-0.008230405456575385,-0.006464498171962707,-0.04503910911177689,-0.018062187227568027
185,-0.009321251972377709,-0.005648568701082879,-0.04503945357575137,-0.019696499005476598
186,-0.009824931256946556,-0.004527575924506033,-0.04446236648331192,-0.020884675486783383
187,-0.009744891304413805,-0.0031624016001865485,-0.04322335662133625,-0.021453679676927323
188,-0.009148565291573096,-0.0016419561886422684,-0.04127116616161636,-0.021269417447580208
189,-0.008152736286902773,-7.536833260179954e-05,-0.03859231295726709,-0.02025697160506515
190,-0.006900772468266175,0.001419086171416506,-0.035210161817547464,-0.018416093326049876
191,-0.0055391594817827405,0.0027226337246135657,-0.031180372441560522,-0.01582951992388565
192,-0.004198284908084299,0.003726325158617927,-0.026585435676816205,-0.01266005282943658
193,-0.002982029068257952,0.0043397066528575445,-0.0215309615107612,-0.009137349830332125
194,-0.001966416073248406,0.004499170439748235,-0.01614530825601934,-0.0055335230669453506
195,-0.0012058457071447704,0.004174314945498692,-0.010581086955936764,-0.00213260279178229
196,-0.0007414764191797096,0.003372078934837708,-0.005015398297231077,0.0008030479712788086
197,-0.0006064569689470667,0.0021378974784722615,0.0003549610980171647,0.0030629475402869644
198,-0.0008260214332864724,0.0005523157070366214,0.005325808645045671,0.004511873003031214
199,-0.0014103370138681404,-0.001273901055979354,0.009704342768870444,0.005101753691426569
200,-0.002344555454947328,-0.0032111759642392546,0.013330695167692641,0.004871949528538644
201,-0.003579413874063575,-0.005121402191726077,0.016096845684762967,0.003937352349303008
202,-0.005028401357615092,-0.006873046733935517,0.017957523057089364,0.00246724145869745
203,-0.006573058352987965,-0.008354781147973611,0.018931024448635397,0.0006591477658661471
204,-0.008077188861417839,-0.009488254328009593,0.01909005273417562,-0.001288554277927484
205,-0.009405535534765141,-0.010236041623605696,0.01854597548005507,-0.0031990683687843635
206,-0.010443498261854589,-0.010604093131238668,0.017430989353311,-0.004933210102555846
207,-0.011111966218247005,-0.010637170689510977,0.015882845293467562,-0.006395662636543814
208,-0.01137603978505844,-0.010409978542948117,0.014034623730873205,-0.007532577391063139
209,-0.011245222291302981,-0.010012361627284694,0.012010350614504034,-0.0083249879626984
210,-0.010767438502906929,-0.009536895051877714,0.00992534927459185,-0.008778080075237116
211,-0.010018430307437265,-0.00906607532561865,0.007888881980375892,-0.008912207203000122
212,-0.009089526251372049,-0.008664029105569515,0.006006264667381064,-0.008756902062320687
213,-0.008076000865686384,-0.00837307262992626,0.004378117177303881,-0.008347408457705985
214,-0.0070674521461784046,-0.008213553664645934,0.0030958695456749785,-0.007724680570901532
215,-0.006140961206724527,-0.008186910954842808,0.0022334973653643925,-0.006935282329131542
216,-0.005357206644710122,-0.008280005290963066,0.0018374658429837348,-0.006031753281317415
217,-0.0047585120312793605,-0.00847132353582769,0.0019177603218558797,-0.005070594600462441
218,-0.004367838823690989,-0.008734950801119967,0.0024424225568416003,-0.004109169625462372
219,-0.004189790898112,-0.00904430460711958,0.0033377111101230567,-0.0032021888580816837
220,-0.004211849429861914,-0.009374675375804498,0.004494228397446218,-0.002398051323223155
221,-0.004406737175317255,-0.009704607547381339,0.005777816269391972,-0.0017366701764355563
222,-0.004736290671518484,-0.010017025138452151,0.007043580961435161,-0.0012484826680632388
223,-0.0051566042497910025,-0.010299245381335975,0.008149714286362006,-0.0009551730417557136
224,-0.00562419632003916,-0.010544259565353986,0.00897065873697174,-0.0008700949324797758
225,-0.0061014309252173105,-0.010749644278928772,0.009407200653206424,-0.000997329499027061
226,-0.006561602103117459,-0.010917492046963018,0.009394066609859489,-0.0013289479884066036
227,-0.006990457245650367,-0.01105289293734224,0.008905261853917254,-0.001839535524768121
228,-0.007385333783339415,-0.011160862510744995,0.00795688265080055,-0.002480007903770648
229,-0.007751181045797889,-0.01124421420404531,0.0066076119714949255,-0.0031727371103884294
230,-0.008094492523287061,-0.011301044217370437,0.004955966679549638,-0.00381211790177316
231,-0.008417768581442303,-0.011324661189006657,0.003133050152899733,-0.004272794744160202
232,-0.008715315904269355,-0.01130593183624884,0.0012906442097195478,-0.004426519635391674
233,-0.00897237196265041,-0.011236709407939083,-0.00041394548551330207,-0.004164949132382939
234,-0.009168441517007825,-0.011114632828629012,-0.0018355968118308474,-0.003421963928193994
235,-0.009282670810453142,-0.010946736885746544,-0.002856954224244569,-0.002189983602064266
236,-0.00930147991685007,-0.01075099515058442,-0.0034000980873553285,-0.0005226499989814948
237,-0.00922313934278865,-0.010554687995777301,-0.003432533049681101,0.001475073496106205
238,-0.009061163160475172,-0.01039034028661645,-0.0029665388592639147,0.0036683083702994113
239,-0.00884153290106715,-0.010290211274242012,-0.0020541928364740253,0.005918037570685292
240,-0.008596890429872384,-0.010279956713555638,-0.0007793950916186038,0.008103274760944051
241,-0.008358194690516296,-0.010374697684210843,0.0007503773001151168,0.010134310718900669
242,-0.008145470804034743,-0.010577025153561292,0.0024118320166316154,0.011954309263762813
243,-0.007961539517195027,-0.010877293564811485,0.004072718078156186,0.01353026671241081
244,-0.0077888496266824425,-0.011257143666618452,0.0055997960663186075,0.014838746553594573
245,-0.007591817591215411,-0.01169361157619564,0.006867869254636366,0.015852540364110157
246,-0.007323309100899983,-0.012163561131935618,0.007769180711727247,0.01653321503572361
247,-0.006936327102536055,-0.012646029754111443,0.008222692702918713,0.016833667742526565
248,-0.006396951230416031,-0.013124013753071373,0.008180224652502704,0.016708426172514945
249,-0.005697930339116308,-0.013582514469128948,0.007630177359674466,0.016130186520729922
250,-0.004868029335095114,-0.014006348251167977,0.006598895172772526,0.015105271281551175
251,-0.003974787259284296,-0.014377534571084927,0.005150046057247268,0.013685920757586761
252,-0.0031179203929063704,-0.014673394709198817,0.00338263483755194,0.011973508541269412
253,-0.002413251455359755,-0.014867810912765456,0.0014269954076902222,0.01011083774595778
254,-0.001969544741539514,-0.014934345759683665,-0.0005632193130176363,0.008265696601751499
255,-0.0018641990929111618,-0.014853024209326215,-0.0024227641933978264,0.006605423060472709
256,-0.002124700618869907,-0.014617217940172345,-0.003990864784248205,0.005270677012569114
257,-0.002720886772211134,-0.014238740312250808,-0.0051283688862349686,0.00435138644894853
258,-0.0035712845097162493,-0.013751106335159746,-0.005733872981020606,0.0038720892298686194
259,-0.004560439355029422,-0.013206319600313265,-0.005754997736119358,0.0037895108993147297
260,-0.0055629060190569846,-0.012667220251121436,-0.005193985107542272,0.004002101217541715
261,-0.006466034460526432,-0.012197960606571079,-0.004106401077089754,0.004369885824549169
262,-0.0071884975182221755,-0.01185195262845573,-0.0025946163128995753,0.004739660972919751
263,-0.00768973619682034,-0.011663661477643528,-0.0007968364915119791,0.004970878097345033
264,-0.007970645789060343,-0.011643464299251338,0.0011268316320017305,0.004957385935244835
265,-0.008066444523093352,-0.011778785240641576,0.003010061804392207,0.0046414431275723644
266,-0.008035102019885804,-0.012037624054373253,0.004695647249047051,0.004019621402446744
267,-0.007942368643436393,-0.012376794717707362,0.006049980879292864,0.0031393865440398627
268,-0.007849227291724992,-0.012750038900524951,0.006974692965718093,0.0020891892869590034
269,-0.007801513100544832,-0.013114697314547175,0.007413888395561542,0.0009836575157657068
270,-0.007824986320230987,-0.013436577524468363,0.007357623230908654,-5.327211260713893e-05
271,-0.007924953491627446,-0.01369259918898258,0.006840216856869044,-0.0009038455610185514
272,-0.008090129357869957,-0.013871157228706577,0.005934790219774215,-0.0014704666856915904
273,-0.008298427482378246,-0.013970741101931639,0.004744872978782448,-0.0016851656393488679
274,-0.008523546048993663,-0.01399770724689331,0.0033935341864847132,-0.001515279906739997
275,-0.008740842453182546,-0.013965831076924506,0.002012555994662636,-0.0009650202281804021
276,-0.008931216765649175,-0.013893589515511673,0.0007314599204241087,-7.202861811000938e-05
277,-0.009083747146652721,-0.013803111962526149,-0.0003320204326278317,0.0010983077983680034
278,-0.009196548179303293,-0.013717703749233867,-0.0010793116330254163,0.002462775694447611
279,-0.00927621306164328,-0.0136599713837382,-0.001436389345576293,0.003932202014725744
280,-0.009337048892099242,-0.013648346044007553,-0.0013568326266467576,0.005423065684986045
281,-0.0093994978717728,-0.013694449974432588,-0.0008235565412717388,0.006867991921928968
282,-0.009487779721228107,-0.013800888506260711,0.00015131841767521137,0.008222536455674972
283,-0.009628248829843311,-0.013960837780162438,0.0015268708253573515,0.009466576563787549
284,-0.009846744957064335,-0.01415805584117924,0.0032347878602517824,0.010601199711693099
285,-0.010165456002440926,-0.0143696994910264,0.005181804400633219,0.011641061691803234
286,-0.010600019626394008,-0.014568785893173564,0.007254143643075223,0.012606973211950145
287,-0.011154450915803832,-0.014727071877210896,0.009324329108105829,0.013518482013474609
288,-0.011817001577356323,-0.014818230030946844,0.011261160919375839,0.014391540706591849
289,-0.012555601918112808,-0.014818101560222119,0.012941751985907163,0.015239104837549394
290,-0.013315197080034452,-0.014707985416344771,0.014264492319725548,0.016074242611049172
291,-0.014018634150489845,-0.014475002689968819,0.015160387554240533,0.016913725757621678
292,-0.014571869380897495,-0.014115854236174008,0.015601001765830153,0.01777822139671531
293,-0.014874666192075642,-0.01363926299415219,0.015600729386338191,0.018688977450065675
294,-0.014835178233879753,-0.0130693068892489,0.01521360587509013,0.019660422071096972
295,-0.014385631890685646,-0.01244779529248663,0.014524143228056959,0.020690747922075314
296,-0.013497373464727014,-0.01183348450578292,0.01363480618992425,0.021752467569955664
297,-0.012190639236619338,-0.011299682880177908,0.01265102484484499,0.022786387737747466
298,-0.010537507241915434,-0.010928279484982206,0.011667010888800428,0.023699072215759176
299,-0.008657592924208507,-0.010799124252807824,0.010754141202954606,0.024369078958001084
300,-0.006706598158930377,-0.010978932638202599,0.009954681047011443,0.024661415915564394
301,-0.004858538101053939,-0.011506854361413077,0.009282670378159892,0.024452505798800456
302,-0.0032844600243122912,-0.012382845977433554,0.008731342976963458,0.023661489466327484
303,-0.0021300961643209715,-0.013559384030228494,0.00828631354502915,0.02228047905838612
304,-0.001497069128891193,-0.014941883374246179,0.007939572721865872,0.020395466775259302
305,-0.0014295895660833002,-0.016397165010904824,0.007700431295430452,0.018187864748760108
306,-0.0019107778350801463,-0.017772536261297933,0.00759868056260949,0.01591329226547064
307,-0.0028682176007683025,-0.018919939677132014,0.007678315028846687,0.013860522663269537
308,-0.004187425172625048,-0.019718554016108114,0.007983750570160562,0.012298784527410428
309,-0.005729979239782523,-0.020092508677201693,0.008543381736061,0.011430130511463882
310,-0.0073502289938537635,-0.020017929036314275,0.009356949163313755,0.011358942023750568
311,-0.008909025283485916,-0.01952211306863938,0.01039156484106063,0.012087068721577832
312,-0.010280042533259287,-0.018672513585316297,0.01158813780306344,0.013532319983346197
313,-0.011352403317953785,-0.017564465715564914,0.012876151931689957,0.015559626679655963
314,-0.012030805511690973,-0.016307956720176042,0.014191302862833093,0.018012438314660206
315,-0.012237784021263132,-0.015017907787595264,0.015490012728593967,0.020732375111995383
316,-0.011919070972742307,-0.013806894582790608,0.01675634405535334,0.02356425863167433
317,-0.011052843874164608,-0.012781677556357174,0.017998797488137513,0.026350824348429752
318,-0.0096598326035634,-0.012038476233159678,0.019238578484140678,0.028925282201534036
319,-0.007811580686210545,-0.011661280166017196,0.020492323195588996,0.03111122000970934
320,-0.0056331092917647485,-0.011717953002709502,0.021754110928206845,0.032733500012802924
321,-0.0032983266303663883,-0.012255979480759627,0.02298251928923374,0.03364008836864643
322,-0.0010154665665996765,-0.013295652307312111,0.024096727588825723,0.033729375131099415
323,0.0009953081804330854,-0.01482147616186702,0.024985003085791713,0.03297642553669508
324,0.0025287032572801627,-0.016773281111589156,0.025523357603445436,0.031447663175991125
325,0.003419985669169512,-0.019041159857725698,0.025599567619278167,0.029297629154836913
326,0.0035646917039466874,-0.0214675080272958,0.02513520976108049,0.026742805663058672
327,0.002926499007698591,-0.023859922597739835,0.024100352988178426,0.024017739723529608
328,0.0015331557467580526,-0.02601370563588634,0.022517009488195,0.021323027376180165
329,-0.0005346909225426022,-0.02773687810970482,0.02045197692826076,0.018784488097747493
330,-0.0031565783822992133,-0.02887460094667471,0.018004212428538807,0.016438268672809953
331,-0.006177430896293301,-0.029323045089667876,0.015290453177883464,0.014250168440936295
332,-0.009406861666662991,-0.029034076635335637,0.012433490152059152,0.012164725221958439
333,-0.012615408352307567,-0.02800956004813049,0.009554484617461334,0.010165072340027836
334,-0.015539724974452218,-0.02629218912126463,0.006767193942561079,0.008319514269425482
335,-0.017903273108007767,-0.023956835747502403,0.004170770093657249,0.006791191384772688
336,-0.019452665129118474,-0.021104083547762942,0.001840318969543904,0.0058013562390474005
337,-0.019999564949406134,-0.01786077447305212,-0.0001845640418082356,0.005554610403736726
